leaf,kernel,mode,radius,L,count,total,key
245860,sphere,spherical,3.000000,0.230057,13,60,0
245803,sphere,spherical,3.000000,0.230057,14,66,0
245804,sphere,spherical,3.000000,0.230057,5,45,0
245805,sphere,spherical,3.000000,0.230057,0,0,0
245806,sphere,spherical,3.000000,0.230057,0,0,0
245752,sphere,spherical,3.000000,0.460113,0,44,0
245776,sphere,spherical,3.000000,0.460113,0,16,0
245793,sphere,spherical,3.000000,0.230057,0,0,0
245794,sphere,spherical,3.000000,0.230057,0,0,0
245795,sphere,spherical,3.000000,0.230057,5,40,0
245796,sphere,spherical,3.000000,0.230057,15,61,0
245734,sphere,spherical,3.000000,0.230057,0,0,0
245735,sphere,spherical,3.000000,0.230057,0,0,0
245678,sphere,spherical,3.000000,0.460113,0,0,0
245709,sphere,spherical,3.000000,0.460113,0,0,0
245721,sphere,spherical,3.000000,0.230057,51,116,0
245722,sphere,spherical,3.000000,0.230057,52,126,0
245724,sphere,spherical,3.000000,0.230057,0,37,0
245725,sphere,spherical,3.000000,0.230057,0,0,0
245726,sphere,spherical,3.000000,0.230057,0,0,0
245727,sphere,spherical,3.000000,0.230057,0,34,0
245710,sphere,spherical,3.000000,0.230057,42,113,0
245711,sphere,spherical,3.000000,0.230057,0,0,0
245712,sphere,spherical,3.000000,0.230057,0,0,0
245713,sphere,spherical,3.000000,0.230057,35,127,0
245715,sphere,spherical,3.000000,0.230057,0,28,0
245716,sphere,spherical,3.000000,0.230057,0,21,0
245687,sphere,spherical,3.000000,0.230057,0,0,0
245708,sphere,spherical,3.000000,0.230057,0,0,0
245679,sphere,spherical,3.000000,0.230057,0,0,0
245686,sphere,spherical,3.000000,0.230057,0,0,0
245658,sphere,spherical,3.000000,0.460113,0,0,0
245675,sphere,spherical,3.000000,0.460113,0,0,0
245667,sphere,spherical,3.000000,0.230057,0,0,0
245668,sphere,spherical,3.000000,0.230057,29,118,0
245670,sphere,spherical,3.000000,0.230057,0,34,0
245671,sphere,spherical,3.000000,0.230057,0,27,0
245673,sphere,spherical,3.000000,0.230057,41,119,0
245674,sphere,spherical,3.000000,0.230057,0,0,0
245659,sphere,spherical,3.000000,0.230057,0,0,0
245660,sphere,spherical,3.000000,0.230057,46,116,0
245662,sphere,spherical,3.000000,0.230057,0,36,0
245663,sphere,spherical,3.000000,0.230057,0,40,0
245665,sphere,spherical,3.000000,0.230057,45,118,0
245666,sphere,spherical,3.000000,0.230057,0,0,0
245654,sphere,spherical,3.000000,0.230057,0,119,0
245655,sphere,spherical,3.000000,0.230057,0,0,0
245656,sphere,spherical,3.000000,0.230057,0,0,0
245657,sphere,spherical,3.000000,0.230057,0,119,0
245634,sphere,spherical,3.000000,0.230057,0,0,0
245635,sphere,spherical,3.000000,0.230057,0,0,0
245638,sphere,spherical,3.000000,0.230057,0,127,0
245641,sphere,spherical,3.000000,0.115028,0,0,0
245644,sphere,spherical,3.000000,0.115028,0,0,0
245569,sphere,spherical,3.000000,0.920227,0,0,0
245570,sphere,spherical,3.000000,0.920227,0,0,0
245571,sphere,spherical,3.000000,0.920227,0,0,0
245572,sphere,spherical,3.000000,0.920227,0,0,0
245573,sphere,spherical,3.000000,0.920227,0,0,0
245632,sphere,spherical,3.000000,0.920227,0,0,0
245443,sphere,spherical,3.000000,0.920227,0,0,0
245494,sphere,spherical,3.000000,0.920227,71,71,0
245495,sphere,spherical,3.000000,0.920227,0,0,0
245553,sphere,spherical,3.000000,0.920227,0,0,0
245554,sphere,spherical,3.000000,0.460113,0,0,0
245555,sphere,spherical,3.000000,0.460113,0,0,0
245556,sphere,spherical,3.000000,0.460113,0,0,0
245557,sphere,spherical,3.000000,0.460113,0,0,0
245558,sphere,spherical,3.000000,0.460113,0,0,0
245559,sphere,spherical,3.000000,0.460113,0,5,0
245439,sphere,spherical,3.000000,0.460113,50,50,0
245440,sphere,spherical,3.000000,0.460113,0,0,0
245441,sphere,spherical,3.000000,0.460113,0,0,0
245442,sphere,spherical,3.000000,0.460113,0,0,0
245435,sphere,spherical,3.000000,0.230057,75,106,0
245436,sphere,spherical,3.000000,0.230057,47,58,0
245437,sphere,spherical,3.000000,0.230057,21,21,0
245438,sphere,spherical,3.000000,0.230057,38,54,0
245418,sphere,spherical,3.000000,0.230057,0,74,0
245428,sphere,spherical,3.000000,0.230057,0,0,0
245429,sphere,spherical,3.000000,0.230057,2,103,0
245412,sphere,spherical,3.000000,0.115028,18,46,0
245415,sphere,spherical,3.000000,0.115028,0,11,0
245349,sphere,spherical,3.000000,1.840453,0,0,0
245350,sphere,spherical,3.000000,1.840453,0,0,0
245348,sphere,spherical,3.000000,0.920227,0,0,0
245316,sphere,spherical,3.000000,0.920227,0,0,0
245317,sphere,spherical,3.000000,0.920227,0,0,0
233333,sphere,spherical,3.000000,3.680906,1,1,0
241888,sphere,spherical,3.000000,0.920227,0,0,0
241133,sphere,spherical,3.000000,0.460113,0,0,0
241437,sphere,spherical,3.000000,0.460113,0,0,0
241289,sphere,spherical,3.000000,0.230057,82,82,0
241436,sphere,spherical,3.000000,0.230057,0,5,0
241364,sphere,spherical,3.000000,0.115028,1,1,0
241368,sphere,spherical,3.000000,0.057514,16,16,0
241369,sphere,spherical,3.000000,0.057514,24,24,0
241328,sphere,spherical,3.000000,0.115028,0,0,0
241361,sphere,spherical,3.000000,0.115028,1,1,0
241355,sphere,spherical,3.000000,0.057514,30,30,0
241356,sphere,spherical,3.000000,0.057514,23,23,0
241357,sphere,spherical,3.000000,0.057514,11,11,0
241358,sphere,spherical,3.000000,0.057514,6,6,0
241329,sphere,spherical,3.000000,0.057514,15,15,0
241331,sphere,spherical,3.000000,0.057514,15,15,0
241332,sphere,spherical,3.000000,0.057514,10,10,0
241333,sphere,spherical,3.000000,0.057514,42,42,0
241334,sphere,spherical,3.000000,0.057514,33,33,0
241285,sphere,spherical,3.000000,0.115028,43,43,0
241286,sphere,spherical,3.000000,0.115028,81,81,0
241287,sphere,spherical,3.000000,0.115028,0,0,0
241288,sphere,spherical,3.000000,0.115028,0,0,0
241216,sphere,spherical,3.000000,0.115028,0,0,0
241217,sphere,spherical,3.000000,0.115028,116,116,0
241242,sphere,spherical,3.000000,0.115028,0,0,0
241236,sphere,spherical,3.000000,0.057514,43,43,0
241237,sphere,spherical,3.000000,0.057514,51,51,0
241238,sphere,spherical,3.000000,0.057514,4,4,0
241239,sphere,spherical,3.000000,0.057514,0,0,0
241240,sphere,spherical,3.000000,0.057514,0,0,0
241241,sphere,spherical,3.000000,0.057514,3,3,0
241213,sphere,spherical,3.000000,0.115028,0,0,0
241207,sphere,spherical,3.000000,0.057514,55,55,0
241208,sphere,spherical,3.000000,0.057514,47,47,0
241209,sphere,spherical,3.000000,0.057514,0,0,0
241210,sphere,spherical,3.000000,0.057514,0,0,0
241135,sphere,spherical,3.000000,0.115028,0,0,0
241136,sphere,spherical,3.000000,0.115028,62,62,0
221376,sphere,spherical,3.000000,1.840453,0,0,0
221377,sphere,spherical,3.000000,1.840453,0,0,0
221378,sphere,spherical,3.000000,1.840453,0,0,0
221379,sphere,spherical,3.000000,1.840453,0,0,0
223205,sphere,spherical,3.000000,0.460113,0,0,0
223206,sphere,spherical,3.000000,0.460113,39,39,0
223207,sphere,spherical,3.000000,0.460113,0,0,0
223208,sphere,spherical,3.000000,0.460113,0,0,0
223210,sphere,spherical,3.000000,0.460113,0,0,0
223170,sphere,spherical,3.000000,0.230057,50,70,0
223171,sphere,spherical,3.000000,0.230057,3,39,0
223148,sphere,spherical,3.000000,0.460113,3,3,0
223149,sphere,spherical,3.000000,0.460113,0,0,0
223150,sphere,spherical,3.000000,0.460113,0,0,0
223151,sphere,spherical,3.000000,0.460113,0,0,0
223155,sphere,spherical,3.000000,0.230057,0,5,0
223156,sphere,spherical,3.000000,0.230057,0,0,0
223157,sphere,spherical,3.000000,0.230057,5,40,0
223158,sphere,spherical,3.000000,0.230057,12,48,0
223141,sphere,spherical,3.000000,0.230057,10,65,0
223142,sphere,spherical,3.000000,0.230057,9,60,0
223143,sphere,spherical,3.000000,0.230057,0,2,0
223144,sphere,spherical,3.000000,0.230057,1,1,0
223073,sphere,spherical,3.000000,0.460113,0,4,0
223074,sphere,spherical,3.000000,0.460113,0,3,0
223093,sphere,spherical,3.000000,0.460113,67,70,0
223094,sphere,spherical,3.000000,0.460113,121,123,0
223039,sphere,spherical,3.000000,0.460113,48,48,0
223040,sphere,spherical,3.000000,0.460113,68,68,0
223041,sphere,spherical,3.000000,0.460113,7,7,0
223042,sphere,spherical,3.000000,0.460113,0,0,0
223060,sphere,spherical,3.000000,0.230057,0,13,0
223061,sphere,spherical,3.000000,0.230057,0,6,0
223062,sphere,spherical,3.000000,0.230057,0,10,0
223063,sphere,spherical,3.000000,0.230057,0,37,0
223043,sphere,spherical,3.000000,0.230057,0,0,0
223044,sphere,spherical,3.000000,0.230057,1,1,0
223045,sphere,spherical,3.000000,0.230057,0,2,0
223046,sphere,spherical,3.000000,0.230057,0,0,0
221928,sphere,spherical,3.000000,0.460113,0,0,0
222036,sphere,spherical,3.000000,0.460113,0,0,0
222037,sphere,spherical,3.000000,0.460113,0,0,0
222150,sphere,spherical,3.000000,0.115028,87,87,0
222151,sphere,spherical,3.000000,0.115028,73,73,0
222154,sphere,spherical,3.000000,0.115028,0,0,0
222155,sphere,spherical,3.000000,0.115028,0,0,0
222142,sphere,spherical,3.000000,0.115028,0,0,0
222143,sphere,spherical,3.000000,0.115028,0,0,0
222144,sphere,spherical,3.000000,0.115028,1,1,0
222145,sphere,spherical,3.000000,0.115028,4,62,0
222146,sphere,spherical,3.000000,0.115028,99,99,0
222147,sphere,spherical,3.000000,0.115028,121,121,0
222069,sphere,spherical,3.000000,0.115028,0,0,0
222070,sphere,spherical,3.000000,0.115028,0,0,0
222104,sphere,spherical,3.000000,0.115028,0,0,0
222088,sphere,spherical,3.000000,0.057514,20,20,0
222089,sphere,spherical,3.000000,0.057514,0,0,0
222090,sphere,spherical,3.000000,0.057514,0,0,0
222092,sphere,spherical,3.000000,0.057514,0,0,0
222079,sphere,spherical,3.000000,0.057514,37,37,0
222082,sphere,spherical,3.000000,0.057514,1,1,0
222083,sphere,spherical,3.000000,0.057514,2,2,0
222084,sphere,spherical,3.000000,0.057514,2,2,0
222085,sphere,spherical,3.000000,0.057514,35,35,0
222086,sphere,spherical,3.000000,0.057514,36,36,0
222071,sphere,spherical,3.000000,0.057514,2,2,0
222078,sphere,spherical,3.000000,0.057514,29,29,0
222062,sphere,spherical,3.000000,0.115028,85,85,0
222067,sphere,spherical,3.000000,0.115028,0,0,0
222047,sphere,spherical,3.000000,0.115028,0,0,0
222059,sphere,spherical,3.000000,0.115028,113,113,0
222038,sphere,spherical,3.000000,0.115028,0,0,0
222041,sphere,spherical,3.000000,0.115028,63,63,0
222042,sphere,spherical,3.000000,0.115028,95,95,0
222043,sphere,spherical,3.000000,0.115028,85,85,0
222044,sphere,spherical,3.000000,0.115028,0,0,0
222045,sphere,spherical,3.000000,0.115028,0,0,0
222010,sphere,spherical,3.000000,0.230057,82,82,0
222002,sphere,spherical,3.000000,0.115028,32,32,0
222004,sphere,spherical,3.000000,0.115028,38,38,0
222005,sphere,spherical,3.000000,0.115028,59,59,0
222006,sphere,spherical,3.000000,0.115028,0,0,0
222009,sphere,spherical,3.000000,0.115028,0,0,0
221994,sphere,spherical,3.000000,0.115028,0,0,0
221996,sphere,spherical,3.000000,0.115028,0,0,0
221997,sphere,spherical,3.000000,0.115028,0,0,0
221998,sphere,spherical,3.000000,0.115028,71,71,0
221999,sphere,spherical,3.000000,0.115028,114,114,0
222001,sphere,spherical,3.000000,0.115028,84,84,0
221990,sphere,spherical,3.000000,0.115028,88,88,0
221993,sphere,spherical,3.000000,0.115028,0,0,0
221968,sphere,spherical,3.000000,0.230057,0,85,0
221985,sphere,spherical,3.000000,0.230057,1,127,0
221969,sphere,spherical,3.000000,0.115028,0,0,0
221976,sphere,spherical,3.000000,0.115028,1,53,0
221787,sphere,spherical,3.000000,0.460113,0,0,0
221927,sphere,spherical,3.000000,0.460113,0,0,0
221891,sphere,spherical,3.000000,0.230057,77,77,0
221900,sphere,spherical,3.000000,0.230057,67,67,0
221901,sphere,spherical,3.000000,0.230057,43,43,0
221892,sphere,spherical,3.000000,0.115028,0,0,0
221895,sphere,spherical,3.000000,0.115028,0,0,0
221896,sphere,spherical,3.000000,0.115028,42,42,0
221897,sphere,spherical,3.000000,0.115028,51,51,0
221899,sphere,spherical,3.000000,0.115028,23,23,0
221806,sphere,spherical,3.000000,0.230057,11,11,0
221807,sphere,spherical,3.000000,0.230057,55,55,0
221816,sphere,spherical,3.000000,0.115028,0,0,0
221819,sphere,spherical,3.000000,0.115028,58,58,0
221820,sphere,spherical,3.000000,0.115028,66,66,0
221823,sphere,spherical,3.000000,0.115028,0,0,0
221808,sphere,spherical,3.000000,0.115028,60,60,0
221810,sphere,spherical,3.000000,0.115028,43,43,0
221811,sphere,spherical,3.000000,0.115028,49,49,0
221812,sphere,spherical,3.000000,0.115028,0,0,0
221815,sphere,spherical,3.000000,0.115028,0,0,0
220479,sphere,spherical,3.000000,0.920227,23,23,0
220516,sphere,spherical,3.000000,0.920227,0,0,0
221336,sphere,spherical,3.000000,0.460113,77,77,0
221337,sphere,spherical,3.000000,0.460113,106,120,0
221375,sphere,spherical,3.000000,0.460113,24,24,0
221355,sphere,spherical,3.000000,0.230057,71,71,0
221373,sphere,spherical,3.000000,0.230057,8,8,0
221367,sphere,spherical,3.000000,0.115028,0,0,0
221368,sphere,spherical,3.000000,0.115028,3,3,0
221369,sphere,spherical,3.000000,0.115028,60,60,0
221370,sphere,spherical,3.000000,0.115028,61,61,0
221349,sphere,spherical,3.000000,0.115028,0,0,0
221350,sphere,spherical,3.000000,0.115028,23,23,0
221351,sphere,spherical,3.000000,0.115028,51,51,0
221352,sphere,spherical,3.000000,0.115028,55,55,0
221339,sphere,spherical,3.000000,0.230057,116,116,0
221340,sphere,spherical,3.000000,0.230057,0,0,0
221343,sphere,spherical,3.000000,0.230057,0,0,0
221344,sphere,spherical,3.000000,0.230057,113,113,0
221243,sphere,spherical,3.000000,0.230057,0,0,0
221262,sphere,spherical,3.000000,0.230057,1,1,0
220729,sphere,spherical,3.000000,0.460113,0,0,0
220991,sphere,spherical,3.000000,0.460113,0,0,0
220857,sphere,spherical,3.000000,0.230057,104,104,0
220987,sphere,spherical,3.000000,0.115028,75,75,0
220988,sphere,spherical,3.000000,0.115028,71,71,0
220989,sphere,spherical,3.000000,0.115028,0,0,0
220990,sphere,spherical,3.000000,0.115028,0,0,0
220925,sphere,spherical,3.000000,0.115028,0,0,0
220944,sphere,spherical,3.000000,0.115028,0,0,0
220936,sphere,spherical,3.000000,0.057514,32,32,0
220938,sphere,spherical,3.000000,0.057514,34,34,0
220939,sphere,spherical,3.000000,0.057514,38,38,0
220940,sphere,spherical,3.000000,0.057514,0,0,0
220941,sphere,spherical,3.000000,0.057514,0,0,0
220943,sphere,spherical,3.000000,0.057514,6,6,0
220928,sphere,spherical,3.000000,0.057514,1,1,0
220930,sphere,spherical,3.000000,0.057514,36,36,0
220931,sphere,spherical,3.000000,0.057514,44,44,0
220730,sphere,spherical,3.000000,0.230057,38,38,0
220856,sphere,spherical,3.000000,0.230057,16,16,0
220748,sphere,spherical,3.000000,0.115028,0,0,0
220781,sphere,spherical,3.000000,0.115028,0,0,0
220775,sphere,spherical,3.000000,0.057514,21,21,0
220776,sphere,spherical,3.000000,0.057514,27,27,0
220777,sphere,spherical,3.000000,0.057514,11,11,0
220778,sphere,spherical,3.000000,0.057514,18,18,0
220749,sphere,spherical,3.000000,0.057514,18,18,0
220750,sphere,spherical,3.000000,0.057514,10,10,0
220751,sphere,spherical,3.000000,0.057514,20,20,0
220754,sphere,spherical,3.000000,0.057514,16,16,0
220755,sphere,spherical,3.000000,0.057514,22,22,0
220756,sphere,spherical,3.000000,0.057514,17,17,0
220725,sphere,spherical,3.000000,0.460113,0,0,0
220726,sphere,spherical,3.000000,0.460113,1,1,0
220728,sphere,spherical,3.000000,0.460113,0,0,0
220689,sphere,spherical,3.000000,0.230057,0,0,0
220692,sphere,spherical,3.000000,0.230057,17,17,0
220721,sphere,spherical,3.000000,0.115028,21,21,0
220722,sphere,spherical,3.000000,0.115028,59,59,0
220723,sphere,spherical,3.000000,0.115028,19,19,0
220724,sphere,spherical,3.000000,0.115028,53,53,0
220693,sphere,spherical,3.000000,0.115028,88,88,0
220694,sphere,spherical,3.000000,0.115028,83,83,0
220695,sphere,spherical,3.000000,0.115028,80,80,0
220698,sphere,spherical,3.000000,0.115028,5,5,0
220699,sphere,spherical,3.000000,0.115028,0,0,0
220700,sphere,spherical,3.000000,0.115028,0,0,0
220687,sphere,spherical,3.000000,0.230057,88,109,0
220688,sphere,spherical,3.000000,0.230057,1,1,0
220589,sphere,spherical,3.000000,0.230057,24,24,0
220590,sphere,spherical,3.000000,0.230057,97,97,0
220608,sphere,spherical,3.000000,0.115028,55,55,0
220609,sphere,spherical,3.000000,0.115028,0,0,0
220613,sphere,spherical,3.000000,0.115028,48,48,0
220599,sphere,spherical,3.000000,0.115028,49,49,0
220600,sphere,spherical,3.000000,0.115028,0,0,0
220601,sphere,spherical,3.000000,0.115028,0,0,0
220602,sphere,spherical,3.000000,0.115028,65,65,0
220595,sphere,spherical,3.000000,0.115028,110,110,0
220596,sphere,spherical,3.000000,0.115028,0,0,0
220567,sphere,spherical,3.000000,0.115028,0,0,0
220569,sphere,spherical,3.000000,0.115028,0,0,0
220570,sphere,spherical,3.000000,0.115028,0,0,0
220571,sphere,spherical,3.000000,0.115028,121,121,0
220572,sphere,spherical,3.000000,0.115028,119,119,0
220585,sphere,spherical,3.000000,0.057514,24,24,0
220586,sphere,spherical,3.000000,0.057514,13,13,0
220517,sphere,spherical,3.000000,0.460113,0,0,0
220540,sphere,spherical,3.000000,0.460113,73,105,0
220541,sphere,spherical,3.000000,0.460113,100,100,0
220542,sphere,spherical,3.000000,0.460113,19,19,0
220543,sphere,spherical,3.000000,0.460113,49,77,0
220566,sphere,spherical,3.000000,0.460113,0,0,0
220347,sphere,spherical,3.000000,0.920227,0,43,0
220442,sphere,spherical,3.000000,0.920227,88,88,0
220443,sphere,spherical,3.000000,0.460113,77,77,0
220460,sphere,spherical,3.000000,0.460113,78,78,0
220472,sphere,spherical,3.000000,0.230057,0,21,0
220476,sphere,spherical,3.000000,0.230057,58,62,0
220477,sphere,spherical,3.000000,0.230057,62,72,0
220462,sphere,spherical,3.000000,0.230057,53,59,0
220463,sphere,spherical,3.000000,0.230057,57,63,0
220452,sphere,spherical,3.000000,0.230057,59,59,0
220453,sphere,spherical,3.000000,0.230057,43,111,0
220455,sphere,spherical,3.000000,0.230057,51,60,0
220456,sphere,spherical,3.000000,0.230057,15,15,0
220458,sphere,spherical,3.000000,0.230057,46,114,0
220459,sphere,spherical,3.000000,0.230057,58,58,0
220444,sphere,spherical,3.000000,0.230057,1,1,0
220445,sphere,spherical,3.000000,0.230057,26,106,0
220447,sphere,spherical,3.000000,0.230057,29,90,0
220448,sphere,spherical,3.000000,0.230057,44,71,0
220450,sphere,spherical,3.000000,0.230057,23,104,0
220451,sphere,spherical,3.000000,0.230057,0,0,0
220421,sphere,spherical,3.000000,0.460113,0,0,0
220422,sphere,spherical,3.000000,0.460113,0,0,0
220425,sphere,spherical,3.000000,0.460113,0,0,0
220426,sphere,spherical,3.000000,0.460113,77,77,0
220349,sphere,spherical,3.000000,0.460113,0,0,0
220418,sphere,spherical,3.000000,0.460113,0,0,0
220419,sphere,spherical,3.000000,0.460113,0,0,0
220417,sphere,spherical,3.000000,0.230057,0,0,0
220396,sphere,spherical,3.000000,0.115028,30,30,0
220397,sphere,spherical,3.000000,0.115028,39,39,0
220403,sphere,spherical,3.000000,0.115028,35,51,0
220377,sphere,spherical,3.000000,0.230057,0,0,0
220378,sphere,spherical,3.000000,0.230057,13,13,0
220392,sphere,spherical,3.000000,0.115028,57,57,0
220393,sphere,spherical,3.000000,0.115028,25,25,0
220394,sphere,spherical,3.000000,0.115028,33,33,0
220395,sphere,spherical,3.000000,0.115028,6,6,0
220360,sphere,spherical,3.000000,0.115028,26,43,0
220361,sphere,spherical,3.000000,0.115028,44,44,0
220362,sphere,spherical,3.000000,0.115028,1,1,0
220363,sphere,spherical,3.000000,0.115028,0,0,0
220364,sphere,spherical,3.000000,0.115028,4,4,0
220367,sphere,spherical,3.000000,0.115028,43,43,0
220353,sphere,spherical,3.000000,0.230057,5,5,0
220354,sphere,spherical,3.000000,0.230057,0,0,0
220356,sphere,spherical,3.000000,0.230057,0,0,0
220357,sphere,spherical,3.000000,0.230057,0,0,0
220358,sphere,spherical,3.000000,0.230057,120,120,0
220359,sphere,spherical,3.000000,0.230057,50,64,0
220333,sphere,spherical,3.000000,0.460113,0,7,0
220334,sphere,spherical,3.000000,0.460113,0,33,0
220344,sphere,spherical,3.000000,0.460113,0,12,0
220345,sphere,spherical,3.000000,0.460113,0,0,0
110073,sphere,spherical,3.000000,0.920227,0,0,0
110074,sphere,spherical,3.000000,0.920227,0,0,0
110075,sphere,spherical,3.000000,0.920227,0,0,0
110076,sphere,spherical,3.000000,0.920227,14,14,0
110082,sphere,spherical,3.000000,0.460113,41,41,0
110083,sphere,spherical,3.000000,0.460113,69,69,0
110106,sphere,spherical,3.000000,0.230057,49,49,0
110127,sphere,spherical,3.000000,0.230057,44,44,0
110118,sphere,spherical,3.000000,0.115028,39,39,0
110119,sphere,spherical,3.000000,0.115028,0,0,0
